Hero Name,Power,Age,Grade,Height,Gender,Team
Superman,alien,39.22608696,950.9447514,5.716381487,male,BBB
Flash,speed,39.14347826,956.9364641,5.703253857,male,CCC
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,DDD
Antman,ants,38.97826087,968.9198895,5.676998597,male,AAA
,air,38.89565217,974.9116022,,,BBB
,water,38.81304348,980.9033149,,,CCC
catwoman,,38.73043478,986.8950276,,female,DDD
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,AAA
Batman,bat,38.56521739,998.878453,5.650743338,male,BBB
Ironman,suite,38.4826087,1004.870166,5.637615708,male,CCC
Captain America,super human,38.4,1010.861878,5.624488079,male,DDD
Hulk,super human,38.3173913,1016.853591,5.611360449,male,AAA
Spiderman,spider,28,707,5.9,male,BBB
Batman,bat,36,757,6.1,male,CCC
Ironman,suite,42,857,5.11,male,DDD
Captain America,super human,48,827,6.1,male,AAA
Hulk,super human,45,897,6.2,male,BBB
Aquaman,water,38,877,6.3,male,CCC
Dr Strange,magic,45,907,6,male,DDD
Thor,god,52,927,6.1,male,AAA
Superman,alien,55,917,6.2,male,BBB
Flash,speed,30,817,,male,CCC
Wonderman,magic,40,,5.11,female,DDD
Antman,ants,,,5.9,male,AAA
,air,38,,,,BBB
,water,36,,,,CCC
catwoman,,35,808,,female,DDD
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,AAA
Batman,bat,39.80434783,909.0027624,5.808274895,male,BBB
Ironman,suite,39.72173913,914.9944751,5.795147265,male,CCC
Captain America,super human,39.63913043,920.9861878,5.782019635,male,DDD
Hulk,super human,39.55652174,926.9779006,5.768892006,male,AAA
Aquaman,water,39.47391304,932.9696133,5.755764376,male,BBB
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,CCC
Thor,god,39.30869565,944.9530387,5.729509116,male,DDD
Superman,alien,39.22608696,950.9447514,5.716381487,male,AAA
Flash,speed,39.14347826,956.9364641,5.703253857,male,BBB
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,CCC
Antman,ants,38.97826087,968.9198895,5.676998597,male,DDD
,air,38.89565217,974.9116022,,,AAA
,water,38.81304348,980.9033149,,,BBB
catwoman,,38.73043478,986.8950276,,female,CCC
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,DDD
Batman,bat,38.56521739,998.878453,5.650743338,male,AAA
Ironman,suite,38.4826087,1004.870166,5.637615708,male,BBB
Captain America,super human,38.4,1010.861878,5.624488079,male,CCC
Hulk,super human,38.3173913,1016.853591,5.611360449,male,DDD
Spiderman,spider,28,707,5.9,male,AAA
Batman,bat,36,757,6.1,male,BBB
Ironman,suite,42,857,5.11,male,CCC
Captain America,super human,48,827,6.1,male,DDD
Hulk,super human,45,897,6.2,male,AAA
Aquaman,water,38,877,6.3,male,BBB
Dr Strange,magic,45,907,6,male,CCC
Thor,god,52,927,6.1,male,DDD
Superman,alien,55,917,6.2,male,AAA
Flash,speed,30,817,,male,BBB
Wonderman,magic,40,,5.11,female,CCC
Antman,ants,,,5.9,male,DDD
,air,38,,,,AAA
,water,36,,,,BBB
catwoman,,35,808,,female,CCC
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,DDD
Batman,bat,39.80434783,909.0027624,5.808274895,male,AAA
Ironman,suite,39.72173913,914.9944751,5.795147265,male,BBB
Captain America,super human,39.63913043,920.9861878,5.782019635,male,CCC
Hulk,super human,39.55652174,926.9779006,5.768892006,male,DDD
Aquaman,water,39.47391304,932.9696133,5.755764376,male,AAA
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,BBB
Thor,god,39.30869565,944.9530387,5.729509116,male,CCC
Superman,alien,39.22608696,950.9447514,5.716381487,male,DDD
Flash,speed,39.14347826,956.9364641,5.703253857,male,AAA
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,BBB
Antman,ants,38.97826087,968.9198895,5.676998597,male,CCC
,air,38.89565217,974.9116022,,,DDD
,water,38.81304348,980.9033149,,,AAA
catwoman,,38.73043478,986.8950276,,female,BBB
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,CCC
Batman,bat,38.56521739,998.878453,5.650743338,male,DDD
Ironman,suite,38.4826087,1004.870166,5.637615708,male,AAA
Captain America,super human,38.4,1010.861878,5.624488079,male,BBB
Hulk,super human,38.3173913,1016.853591,5.611360449,male,CCC
Spiderman,spider,28,707,5.9,male,DDD
Batman,bat,36,757,6.1,male,AAA
Ironman,suite,42,857,5.11,male,BBB
Captain America,super human,48,827,6.1,male,CCC
Hulk,super human,45,897,6.2,male,DDD
Aquaman,water,38,877,6.3,male,AAA
Dr Strange,magic,45,907,6,male,BBB
Thor,god,52,927,6.1,male,CCC
Superman,alien,55,917,6.2,male,DDD
Flash,speed,30,817,,male,AAA
Wonderman,magic,40,,5.11,female,BBB
Antman,ants,,,5.9,male,CCC
,air,38,,,,DDD
,water,36,,,,AAA
catwoman,,35,808,,female,BBB
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,CCC
Batman,bat,39.80434783,909.0027624,5.808274895,male,DDD
Ironman,suite,39.72173913,914.9944751,5.795147265,male,AAA
Captain America,super human,39.63913043,920.9861878,5.782019635,male,BBB
Hulk,super human,39.55652174,926.9779006,5.768892006,male,CCC
Aquaman,water,39.47391304,932.9696133,5.755764376,male,DDD
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,AAA
Thor,god,39.30869565,944.9530387,5.729509116,male,BBB
Superman,alien,39.22608696,950.9447514,5.716381487,male,CCC
Flash,speed,39.14347826,956.9364641,5.703253857,male,DDD
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,AAA
Antman,ants,38.97826087,968.9198895,5.676998597,male,BBB
,air,38.89565217,974.9116022,,,CCC
,water,38.81304348,980.9033149,,,DDD
catwoman,,38.73043478,986.8950276,,female,AAA
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,BBB
Batman,bat,38.56521739,998.878453,5.650743338,male,CCC
Ironman,suite,38.4826087,1004.870166,5.637615708,male,DDD
Captain America,super human,38.4,1010.861878,5.624488079,male,AAA
Hulk,super human,38.3173913,1016.853591,5.611360449,male,BBB
Antman,ants,,,5.9,male,CCC
,air,38,,,,DDD
,water,36,,,,AAA
catwoman,,35,808,,female,BBB
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,CCC
Batman,bat,39.80434783,909.0027624,5.808274895,male,DDD
Ironman,suite,39.72173913,914.9944751,5.795147265,male,AAA
Captain America,super human,39.63913043,920.9861878,5.782019635,male,BBB
Hulk,super human,39.55652174,926.9779006,5.768892006,male,CCC
Aquaman,water,39.47391304,932.9696133,5.755764376,male,DDD
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,AAA
Thor,god,39.30869565,944.9530387,5.729509116,male,BBB
Superman,alien,39.22608696,950.9447514,5.716381487,male,CCC
Flash,speed,39.14347826,956.9364641,5.703253857,male,DDD
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,AAA
Antman,ants,38.97826087,968.9198895,5.676998597,male,BBB
,air,38.89565217,974.9116022,,,CCC
,water,38.81304348,980.9033149,,,DDD
catwoman,,38.73043478,986.8950276,,female,AAA
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,BBB
Batman,bat,38.56521739,998.878453,5.650743338,male,CCC
Ironman,suite,38.4826087,1004.870166,5.637615708,male,DDD
Captain America,super human,38.4,1010.861878,5.624488079,male,AAA
Hulk,super human,38.3173913,1016.853591,5.611360449,male,BBB
Spiderman,spider,28,707,5.9,male,CCC
Batman,bat,36,757,6.1,male,DDD
Ironman,suite,42,857,5.11,male,AAA
Captain America,super human,48,827,6.1,male,BBB
Hulk,super human,45,897,6.2,male,CCC
Aquaman,water,38,877,6.3,male,DDD
Dr Strange,magic,45,907,6,male,AAA
Thor,god,52,927,6.1,male,BBB
Superman,alien,55,917,6.2,male,CCC
Flash,speed,30,817,,male,DDD
Wonderman,magic,40,,5.11,female,AAA
Antman,ants,,,5.9,male,BBB
,air,38,,,,CCC
,water,36,,,,DDD
catwoman,,35,808,,female,AAA
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,BBB
Batman,bat,39.80434783,909.0027624,5.808274895,male,CCC
Ironman,suite,39.72173913,914.9944751,5.795147265,male,DDD
Captain America,super human,39.63913043,920.9861878,5.782019635,male,AAA
Hulk,super human,39.55652174,926.9779006,5.768892006,male,BBB
Aquaman,water,39.47391304,932.9696133,5.755764376,male,CCC
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,DDD
Thor,god,39.30869565,944.9530387,5.729509116,male,AAA
Superman,alien,39.22608696,950.9447514,5.716381487,male,BBB
Flash,speed,39.14347826,956.9364641,5.703253857,male,CCC
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,DDD
Antman,ants,38.97826087,968.9198895,5.676998597,male,AAA
,air,38.89565217,974.9116022,,,BBB
,water,38.81304348,980.9033149,,,CCC
catwoman,,38.73043478,986.8950276,,female,DDD
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,AAA
Batman,bat,38.56521739,998.878453,5.650743338,male,BBB
Ironman,suite,38.4826087,1004.870166,5.637615708,male,CCC
Captain America,super human,38.4,1010.861878,5.624488079,male,DDD
Hulk,super human,38.3173913,1016.853591,5.611360449,male,AAA
Spiderman,spider,28,707,5.9,male,BBB
Batman,bat,36,757,6.1,male,CCC
Ironman,suite,42,857,5.11,male,DDD
Captain America,super human,48,827,6.1,male,AAA
Hulk,super human,45,897,6.2,male,BBB
Aquaman,water,38,877,6.3,male,CCC
Dr Strange,magic,45,907,6,male,DDD
Thor,god,52,927,6.1,male,AAA
Superman,alien,55,917,6.2,male,BBB
Flash,speed,30,817,,male,CCC
Wonderman,magic,40,,5.11,female,DDD
Antman,ants,,,5.9,male,AAA
,air,38,,,,BBB
,water,36,,,,CCC
catwoman,,35,808,,female,DDD
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,AAA
Batman,bat,39.80434783,909.0027624,5.808274895,male,BBB
Ironman,suite,39.72173913,914.9944751,5.795147265,male,CCC
Captain America,super human,39.63913043,920.9861878,5.782019635,male,DDD
Hulk,super human,39.55652174,926.9779006,5.768892006,male,AAA
Aquaman,water,39.47391304,932.9696133,5.755764376,male,BBB
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,CCC
Thor,god,39.30869565,944.9530387,5.729509116,male,DDD
Superman,alien,39.22608696,950.9447514,5.716381487,male,AAA
Flash,speed,39.14347826,956.9364641,5.703253857,male,BBB
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,CCC
Antman,ants,38.97826087,968.9198895,5.676998597,male,DDD
,air,38.89565217,974.9116022,,,AAA
,water,38.81304348,980.9033149,,,BBB
catwoman,,38.73043478,986.8950276,,female,CCC
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,DDD
Batman,bat,38.56521739,998.878453,5.650743338,male,AAA
Ironman,suite,38.4826087,1004.870166,5.637615708,male,BBB
Captain America,super human,38.4,1010.861878,5.624488079,male,CCC
Hulk,super human,38.3173913,1016.853591,5.611360449,male,DDD
Spiderman,spider,28,707,5.9,male,AAA
Batman,bat,36,757,6.1,male,BBB
Ironman,suite,42,857,5.11,male,CCC
Captain America,super human,48,827,6.1,male,DDD
Hulk,super human,45,897,6.2,male,AAA
Aquaman,water,38,877,6.3,male,BBB
Dr Strange,magic,45,907,6,male,CCC
Thor,god,52,927,6.1,male,DDD
Superman,alien,55,917,6.2,male,AAA
Flash,speed,30,817,,male,BBB
Wonderman,magic,40,,5.11,female,CCC
Antman,ants,,,5.9,male,DDD
,air,38,,,,AAA
,water,36,,,,BBB
catwoman,,35,808,,female,CCC
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,DDD
Batman,bat,39.80434783,909.0027624,5.808274895,male,AAA
Ironman,suite,39.72173913,914.9944751,5.795147265,male,BBB
Captain America,super human,39.63913043,920.9861878,5.782019635,male,CCC
Hulk,super human,39.55652174,926.9779006,5.768892006,male,DDD
Aquaman,water,39.47391304,932.9696133,5.755764376,male,AAA
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,BBB
Thor,god,39.30869565,944.9530387,5.729509116,male,CCC
Superman,alien,39.22608696,950.9447514,5.716381487,male,DDD
Flash,speed,39.14347826,956.9364641,5.703253857,male,AAA
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,BBB
Antman,ants,38.97826087,968.9198895,5.676998597,male,CCC
,air,38.89565217,974.9116022,,,DDD
,water,38.81304348,980.9033149,,,AAA
catwoman,,38.73043478,986.8950276,,female,BBB
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,CCC
Batman,bat,38.56521739,998.878453,5.650743338,male,DDD
Ironman,suite,38.4826087,1004.870166,5.637615708,male,AAA
Captain America,super human,38.4,1010.861878,5.624488079,male,BBB
Hulk,super human,38.3173913,1016.853591,5.611360449,male,CCC
Antman,ants,,,5.9,male,DDD
,air,38,,,,AAA
,water,36,,,,BBB
catwoman,,35,808,,female,CCC
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,DDD
Batman,bat,39.80434783,909.0027624,5.808274895,male,AAA
Ironman,suite,39.72173913,914.9944751,5.795147265,male,BBB
Captain America,super human,39.63913043,920.9861878,5.782019635,male,CCC
Hulk,super human,39.55652174,926.9779006,5.768892006,male,DDD
Aquaman,water,39.47391304,932.9696133,5.755764376,male,AAA
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,BBB
Thor,god,39.30869565,944.9530387,5.729509116,male,CCC
Superman,alien,39.22608696,950.9447514,5.716381487,male,DDD
Flash,speed,39.14347826,956.9364641,5.703253857,male,AAA
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,BBB
Antman,ants,38.97826087,968.9198895,5.676998597,male,CCC
,air,38.89565217,974.9116022,,,DDD
,water,38.81304348,980.9033149,,,AAA
catwoman,,38.73043478,986.8950276,,female,BBB
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,CCC
Batman,bat,38.56521739,998.878453,5.650743338,male,DDD
Ironman,suite,38.4826087,1004.870166,5.637615708,male,AAA
Captain America,super human,38.4,1010.861878,5.624488079,male,BBB
Hulk,super human,38.3173913,1016.853591,5.611360449,male,CCC
Spiderman,spider,28,707,5.9,male,DDD
Batman,bat,36,757,6.1,male,AAA
Ironman,suite,42,857,5.11,male,BBB
Captain America,super human,48,827,6.1,male,CCC
Hulk,super human,45,897,6.2,male,DDD
Aquaman,water,38,877,6.3,male,AAA
Dr Strange,magic,45,907,6,male,BBB
Thor,god,52,927,6.1,male,CCC
Superman,alien,55,917,6.2,male,DDD
Flash,speed,30,817,,male,AAA
Wonderman,magic,40,,5.11,female,BBB
Antman,ants,,,5.9,male,CCC
,air,38,,,,DDD
,water,36,,,,AAA
catwoman,,35,808,,female,BBB
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,CCC
Batman,bat,39.80434783,909.0027624,5.808274895,male,DDD
Ironman,suite,39.72173913,914.9944751,5.795147265,male,AAA
Captain America,super human,39.63913043,920.9861878,5.782019635,male,BBB
Hulk,super human,39.55652174,926.9779006,5.768892006,male,CCC
Aquaman,water,39.47391304,932.9696133,5.755764376,male,DDD
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,AAA
Thor,god,39.30869565,944.9530387,5.729509116,male,BBB
Superman,alien,39.22608696,950.9447514,5.716381487,male,CCC
Flash,speed,39.14347826,956.9364641,5.703253857,male,DDD
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,AAA
Antman,ants,38.97826087,968.9198895,5.676998597,male,BBB
,air,38.89565217,974.9116022,,,CCC
,water,38.81304348,980.9033149,,,DDD
catwoman,,38.73043478,986.8950276,,female,AAA
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,BBB
Batman,bat,38.56521739,998.878453,5.650743338,male,CCC
Ironman,suite,38.4826087,1004.870166,5.637615708,male,DDD
Captain America,super human,38.4,1010.861878,5.624488079,male,AAA
Hulk,super human,38.3173913,1016.853591,5.611360449,male,BBB
Spiderman,spider,28,707,5.9,male,CCC
Batman,bat,36,757,6.1,male,DDD
Ironman,suite,42,857,5.11,male,AAA
Captain America,super human,48,827,6.1,male,BBB
Hulk,super human,45,897,6.2,male,CCC
Aquaman,water,38,877,6.3,male,DDD
Dr Strange,magic,45,907,6,male,AAA
Thor,god,52,927,6.1,male,BBB
Superman,alien,55,917,6.2,male,CCC
Flash,speed,30,817,,male,DDD
Wonderman,magic,40,,5.11,female,AAA
Antman,ants,,,5.9,male,BBB
,air,38,,,,CCC
,water,36,,,,DDD
catwoman,,35,808,,female,AAA
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,BBB
Batman,bat,39.80434783,909.0027624,5.808274895,male,CCC
Ironman,suite,39.72173913,914.9944751,5.795147265,male,DDD
Captain America,super human,39.63913043,920.9861878,5.782019635,male,AAA
Hulk,super human,39.55652174,926.9779006,5.768892006,male,BBB
Aquaman,water,39.47391304,932.9696133,5.755764376,male,CCC
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,DDD
Thor,god,39.30869565,944.9530387,5.729509116,male,AAA
Superman,alien,39.22608696,950.9447514,5.716381487,male,BBB
Flash,speed,39.14347826,956.9364641,5.703253857,male,CCC
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,DDD
Antman,ants,38.97826087,968.9198895,5.676998597,male,AAA
,air,38.89565217,974.9116022,,,BBB
,water,38.81304348,980.9033149,,,CCC
catwoman,,38.73043478,986.8950276,,female,DDD
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,AAA
Batman,bat,38.56521739,998.878453,5.650743338,male,BBB
Ironman,suite,38.4826087,1004.870166,5.637615708,male,CCC
Captain America,super human,38.4,1010.861878,5.624488079,male,DDD
Hulk,super human,38.3173913,1016.853591,5.611360449,male,AAA
Spiderman,spider,28,707,5.9,male,BBB
Batman,bat,36,757,6.1,male,CCC
Ironman,suite,42,857,5.11,male,DDD
Captain America,super human,48,827,6.1,male,AAA
Hulk,super human,45,897,6.2,male,BBB
Aquaman,water,38,877,6.3,male,CCC
Dr Strange,magic,45,907,6,male,DDD
Thor,god,52,927,6.1,male,AAA
Superman,alien,55,917,6.2,male,BBB
Flash,speed,30,817,,male,CCC
Wonderman,magic,40,,5.11,female,DDD
Antman,ants,,,5.9,male,AAA
,air,38,,,,BBB
,water,36,,,,CCC
catwoman,,35,808,,female,DDD
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,AAA
Batman,bat,39.80434783,909.0027624,5.808274895,male,BBB
Ironman,suite,39.72173913,914.9944751,5.795147265,male,CCC
Captain America,super human,39.63913043,920.9861878,5.782019635,male,DDD
Hulk,super human,39.55652174,926.9779006,5.768892006,male,AAA
Aquaman,water,39.47391304,932.9696133,5.755764376,male,BBB
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,CCC
Thor,god,39.30869565,944.9530387,5.729509116,male,DDD
Superman,alien,39.22608696,950.9447514,5.716381487,male,AAA
Flash,speed,39.14347826,956.9364641,5.703253857,male,BBB
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,CCC
Antman,ants,38.97826087,968.9198895,5.676998597,male,DDD
,air,38.89565217,974.9116022,,,AAA
,water,38.81304348,980.9033149,,,BBB
catwoman,,38.73043478,986.8950276,,female,CCC
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,DDD
Batman,bat,38.56521739,998.878453,5.650743338,male,AAA
Ironman,suite,38.4826087,1004.870166,5.637615708,male,BBB
Captain America,super human,38.4,1010.861878,5.624488079,male,CCC
Hulk,super human,38.3173913,1016.853591,5.611360449,male,DDD
Antman,ants,,,5.9,male,AAA
,air,38,,,,BBB
,water,36,,,,CCC
catwoman,,35,808,,female,DDD
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,AAA
Batman,bat,39.80434783,909.0027624,5.808274895,male,BBB
Ironman,suite,39.72173913,914.9944751,5.795147265,male,CCC
Captain America,super human,39.63913043,920.9861878,5.782019635,male,DDD
Hulk,super human,39.55652174,926.9779006,5.768892006,male,AAA
Aquaman,water,39.47391304,932.9696133,5.755764376,male,BBB
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,CCC
Thor,god,39.30869565,944.9530387,5.729509116,male,DDD
Superman,alien,39.22608696,950.9447514,5.716381487,male,AAA
Flash,speed,39.14347826,956.9364641,5.703253857,male,BBB
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,CCC
Antman,ants,38.97826087,968.9198895,5.676998597,male,DDD
,air,38.89565217,974.9116022,,,AAA
,water,38.81304348,980.9033149,,,BBB
catwoman,,38.73043478,986.8950276,,female,CCC
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,DDD
Batman,bat,38.56521739,998.878453,5.650743338,male,AAA
Ironman,suite,38.4826087,1004.870166,5.637615708,male,BBB
Captain America,super human,38.4,1010.861878,5.624488079,male,CCC
Hulk,super human,38.3173913,1016.853591,5.611360449,male,DDD
Spiderman,spider,28,707,5.9,male,AAA
Batman,bat,36,757,6.1,male,BBB
Ironman,suite,42,857,5.11,male,CCC
Captain America,super human,48,827,6.1,male,DDD
Hulk,super human,45,897,6.2,male,AAA
Aquaman,water,38,877,6.3,male,BBB
Dr Strange,magic,45,907,6,male,CCC
Thor,god,52,927,6.1,male,DDD
Superman,alien,55,917,6.2,male,AAA
Flash,speed,30,817,,male,BBB
Wonderman,magic,40,,5.11,female,CCC
Antman,ants,,,5.9,male,DDD
,air,38,,,,AAA
,water,36,,,,BBB
catwoman,,35,808,,female,CCC
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,DDD
Batman,bat,39.80434783,909.0027624,5.808274895,male,AAA
Ironman,suite,39.72173913,914.9944751,5.795147265,male,BBB
Captain America,super human,39.63913043,920.9861878,5.782019635,male,CCC
Hulk,super human,39.55652174,926.9779006,5.768892006,male,DDD
Aquaman,water,39.47391304,932.9696133,5.755764376,male,AAA
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,BBB
Thor,god,39.30869565,944.9530387,5.729509116,male,CCC
Superman,alien,39.22608696,950.9447514,5.716381487,male,DDD
Flash,speed,39.14347826,956.9364641,5.703253857,male,AAA
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,BBB
Antman,ants,38.97826087,968.9198895,5.676998597,male,CCC
,air,38.89565217,974.9116022,,,DDD
,water,38.81304348,980.9033149,,,AAA
catwoman,,38.73043478,986.8950276,,female,BBB
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,CCC
Batman,bat,38.56521739,998.878453,5.650743338,male,DDD
Ironman,suite,38.4826087,1004.870166,5.637615708,male,AAA
Captain America,super human,38.4,1010.861878,5.624488079,male,BBB
Hulk,super human,38.3173913,1016.853591,5.611360449,male,CCC
Spiderman,spider,28,707,5.9,male,DDD
Batman,bat,36,757,6.1,male,AAA
Ironman,suite,42,857,5.11,male,BBB
Captain America,super human,48,827,6.1,male,CCC
Hulk,super human,45,897,6.2,male,DDD
Aquaman,water,38,877,6.3,male,AAA
Dr Strange,magic,45,907,6,male,BBB
Thor,god,52,927,6.1,male,CCC
Superman,alien,55,917,6.2,male,DDD
Flash,speed,30,817,,male,AAA
Wonderman,magic,40,,5.11,female,BBB
Antman,ants,,,5.9,male,CCC
,air,38,,,,DDD
,water,36,,,,AAA
catwoman,,35,808,,female,BBB
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,CCC
Batman,bat,39.80434783,909.0027624,5.808274895,male,DDD
Ironman,suite,39.72173913,914.9944751,5.795147265,male,AAA
Captain America,super human,39.63913043,920.9861878,5.782019635,male,BBB
Hulk,super human,39.55652174,926.9779006,5.768892006,male,CCC
Aquaman,water,39.47391304,932.9696133,5.755764376,male,DDD
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,AAA
Thor,god,39.30869565,944.9530387,5.729509116,male,BBB
Superman,alien,39.22608696,950.9447514,5.716381487,male,CCC
Flash,speed,39.14347826,956.9364641,5.703253857,male,DDD
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,AAA
Antman,ants,38.97826087,968.9198895,5.676998597,male,BBB
,air,38.89565217,974.9116022,,,CCC
,water,38.81304348,980.9033149,,,DDD
catwoman,,38.73043478,986.8950276,,female,AAA
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,BBB
Batman,bat,38.56521739,998.878453,5.650743338,male,CCC
Ironman,suite,38.4826087,1004.870166,5.637615708,male,DDD
Captain America,super human,38.4,1010.861878,5.624488079,male,AAA
Hulk,super human,38.3173913,1016.853591,5.611360449,male,BBB
Spiderman,spider,28,707,5.9,male,CCC
Batman,bat,36,757,6.1,male,DDD
Ironman,suite,42,857,5.11,male,AAA
Captain America,super human,48,827,6.1,male,BBB
Hulk,super human,45,897,6.2,male,CCC
Aquaman,water,38,877,6.3,male,DDD
Dr Strange,magic,45,907,6,male,AAA
Thor,god,52,927,6.1,male,BBB
Superman,alien,55,917,6.2,male,CCC
Flash,speed,30,817,,male,DDD
Wonderman,magic,40,,5.11,female,AAA
Antman,ants,,,5.9,male,BBB
,air,38,,,,CCC
,water,36,,,,DDD
catwoman,,35,808,,female,AAA
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,BBB
Batman,bat,39.80434783,909.0027624,5.808274895,male,CCC
Ironman,suite,39.72173913,914.9944751,5.795147265,male,DDD
Captain America,super human,39.63913043,920.9861878,5.782019635,male,AAA
Hulk,super human,39.55652174,926.9779006,5.768892006,male,BBB
Aquaman,water,39.47391304,932.9696133,5.755764376,male,CCC
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,DDD
Thor,god,39.30869565,944.9530387,5.729509116,male,AAA
Superman,alien,39.22608696,950.9447514,5.716381487,male,BBB
Flash,speed,39.14347826,956.9364641,5.703253857,male,CCC
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,DDD
Antman,ants,38.97826087,968.9198895,5.676998597,male,AAA
,air,38.89565217,974.9116022,,,BBB
,water,38.81304348,980.9033149,,,CCC
catwoman,,38.73043478,986.8950276,,female,DDD
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,AAA
Batman,bat,38.56521739,998.878453,5.650743338,male,BBB
Ironman,suite,38.4826087,1004.870166,5.637615708,male,CCC
Captain America,super human,38.4,1010.861878,5.624488079,male,DDD
Hulk,super human,38.3173913,1016.853591,5.611360449,male,AAA
Antman,ants,,,5.9,male,BBB
,air,38,,,,CCC
,water,36,,,,DDD
catwoman,,35,808,,female,AAA
Spiderman,spider,39.88695652,903.0110497,5.821402525,male,BBB
Batman,bat,39.80434783,909.0027624,5.808274895,male,CCC
Ironman,suite,39.72173913,914.9944751,5.795147265,male,DDD
Captain America,super human,39.63913043,920.9861878,5.782019635,male,AAA
Hulk,super human,39.55652174,926.9779006,5.768892006,male,BBB
Aquaman,water,39.47391304,932.9696133,5.755764376,male,CCC
Dr Strange,magic,39.39130435,938.961326,5.742636746,male,DDD
Thor,god,39.30869565,944.9530387,5.729509116,male,AAA
Superman,alien,39.22608696,950.9447514,5.716381487,male,BBB
Flash,speed,39.14347826,956.9364641,5.703253857,male,CCC
Wonderman,magic,39.06086957,962.9281768,5.690126227,female,DDD
Antman,ants,38.97826087,968.9198895,5.676998597,male,AAA
,air,38.89565217,974.9116022,,,BBB
,water,38.81304348,980.9033149,,,CCC
catwoman,,38.73043478,986.8950276,,female,DDD
Spiderman,spider,38.64782609,992.8867403,5.663870968,male,AAA
Batman,bat,38.56521739,998.878453,5.650743338,male,BBB
Ironman,suite,38.4826087,1004.870166,5.637615708,male,CCC
Captain America,super human,38.4,1010.861878,5.624488079,male,DDD
Hulk,super human,38.3173913,1016.853591,5.611360449,male,AAA
Spiderman,spider,28,707,5.9,male,BBB
Batman,bat,36,757,6.1,male,CCC
Ironman,suite,42,857,5.11,male,DDD
Captain America,super human,48,827,6.1,male,AAA
Hulk,super human,45,897,6.2,male,BBB
Aquaman,water,38,877,6.3,male,CCC
Dr Strange,magic,45,907,6,male,DDD
